day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;10300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;212.0
1;10400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;212.0
1;10400;KELP;2033;25;;;;;2036;25;;;;;2034.5;40.609375
1;10400;SQUID_INK;1856;25;;;;;1859;25;;;;;1857.5;986.546875
1;10500;SQUID_INK;1856;34;;;;;1859;26;;;;;1857.5;976.0234375
1;10500;KELP;2033;34;;;;;2036;26;;;;;2034.5;40.12109375
1;10500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;212.0
1;10600;SQUID_INK;1858;3;1856;20;;;1859;20;;;;;1858.5;977.3203125
1;10600;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;212.0
1;10600;KELP;2035;3;2033;20;;;2036;20;;;;;2035.5;40.3828125
1;10700;SQUID_INK;1857;31;;;;;1860;24;;;;;1858.5;1012.265625
1;10700;KELP;2033;31;;;;;2036;24;;;;;2034.5;43.2734375
1;10700;RAINFOREST_RESIN;9995;24;;;;;9998;3;10005;24;;;9996.5;212.0
1;10800;RAINFOREST_RESIN;9995;23;;;;;10002;1;10005;23;;;9998.5;218.0
1;10800;KELP;2033;29;;;;;2036;23;;;;;2034.5;42.40234375
1;10800;SQUID_INK;1857;6;1856;23;;;1859;23;;;;;1858.0;983.234375
1;10900;KELP;2033;23;;;;;2034;6;2036;23;;;2033.5;46.0625
1;10900;SQUID_INK;1860;1;1859;22;;;1861;6;1863;23;;;1860.5;1145.265625
1;10900;RAINFOREST_RESIN;9996;1;9995;22;;;10000;6;10004;1;10005;22;9998.0;218.0
1;11000;KELP;2033;27;;;;;2035;2;2036;27;;;2034.0;45.0390625
1;11000;SQUID_INK;1864;1;1863;26;;;1865;2;1867;27;;;1864.5;1348.46875
1;11000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;218.0
1;11100;SQUID_INK;1864;32;;;;;1867;31;;;;;1865.5;1359.0859375
1;11100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;218.0
1;11100;KELP;2033;2;2032;30;;;2036;31;;;;;2034.5;41.96875
1;11200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;218.0
1;11200;KELP;2032;30;;;;;2034;5;2036;30;;;2033.0;38.8984375
1;11200;SQUID_INK;1863;30;;;;;1865;5;1866;30;;;1864.0;1335.40625
1;11300;KELP;2033;2;2032;25;;;2036;27;;;;;2034.5;39.5859375
1;11300;SQUID_INK;1862;27;;;;;1865;27;;;;;1863.5;1249.6015625
1;11300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;2;10004;2;10005;25;9999.0;218.0
1;11400;KELP;2032;30;;;;;2036;30;;;;;2034.0;42.328125
1;11400;SQUID_INK;1858;30;;;;;1861;30;;;;;1859.5;1064.2109375
1;11400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;218.0
1;11500;SQUID_INK;1856;29;;;;;1858;5;1860;29;;;1857.0;993.84375
1;11500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;218.0
1;11500;KELP;2033;29;;;;;2035;5;2036;29;;;2034.0;42.984375
1;11600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;218.0
1;11600;KELP;2033;2;2032;22;;;2035;7;2036;24;;;2034.0;41.6015625
1;11600;SQUID_INK;1858;24;;;;;1860;7;1861;24;;;1859.0;1080.375
1;11700;KELP;2034;4;2033;2;2032;20;2036;22;;;;;2035.0;41.25
1;11700;SQUID_INK;1858;4;1857;22;;;1860;22;;;;;1859.0;1005.7734375
1;11700;RAINFOREST_RESIN;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;218.0
1;11800;KELP;2033;1;2032;21;;;2036;22;;;;;2034.5;39.2890625
1;11800;SQUID_INK;1857;22;;;;;1860;22;;;;;1858.5;1035.0078125
1;11800;RAINFOREST_RESIN;9998;10;9996;1;9995;21;10004;1;10005;21;;;10001.0;218.0
1;11900;SQUID_INK;1857;4;1856;23;;;1859;23;;;;;1858.0;981.9921875
1;11900;RAINFOREST_RESIN;10002;1;10000;4;9998;1;10004;1;10005;22;;;10003.0;218.0
1;11900;KELP;2034;4;2032;23;;;2036;23;;;;;2035.0;37.18359375
1;12000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;220.0
1;12000;KELP;2033;1;2032;27;;;2036;28;;;;;2034.5;39.25390625
1;12000;SQUID_INK;1855;28;;;;;1858;28;;;;;1856.5;904.8203125
1;12100;KELP;2032;25;;;;;2036;25;;;;;2034.0;37.68359375
1;12100;SQUID_INK;1853;25;;;;;1856;25;;;;;1854.5;819.0390625
1;12100;RAINFOREST_RESIN;9996;2;9995;23;;;9998;8;10004;2;10005;23;9997.0;220.0
1;12200;KELP;2032;25;;;;;2036;25;;;;;2034.0;35.59765625
1;12200;SQUID_INK;1855;25;;;;;1859;25;;;;;1857.0;943.484375
1;12200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;236.0
1;12300;SQUID_INK;1856;29;;;;;1859;25;;;;;1857.5;972.4453125
1;12300;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;236.0
1;12300;KELP;2032;29;;;;;2035;25;;;;;2033.5;29.25390625
1;12400;RAINFOREST_RESIN;10002;1;9998;5;9995;29;10005;29;;;;;10003.5;236.0
1;12400;KELP;2032;29;;;;;2036;29;;;;;2034.0;34.33984375
1;12400;SQUID_INK;1857;29;;;;;1860;29;;;;;1858.5;1034.34375
1;12500;KELP;2033;3;2032;23;;;2035;1;2036;22;;;2034.0;30.1640625
1;12500;SQUID_INK;1858;3;1857;23;;;1860;23;;;;;1859.0;1023.46875
1;12500;RAINFOREST_RESIN;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;238.0
1;12600;KELP;2033;4;2032;26;;;2036;26;;;;;2034.5;33.5703125
1;12600;SQUID_INK;1859;4;1858;26;;;1861;26;;;;;1860.0;1070.8359375
1;12600;RAINFOREST_RESIN;10000;4;9995;26;;;10005;26;;;;;10002.5;238.0
1;12700;SQUID_INK;1856;28;;;;;1859;28;;;;;1857.5;966.0078125
1;12700;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;238.0
1;12700;KELP;2032;28;;;;;2035;28;;;;;2033.5;29.1328125
1;12800;RAINFOREST_RESIN;10000;4;9996;2;9995;28;10002;9;10004;2;10005;28;10001.0;240.0
1;12800;KELP;2033;4;2032;30;;;2035;2;2036;28;;;2034.0;29.640625
1;12800;SQUID_INK;1854;4;1853;30;;;1856;30;;;;;1855.0;814.5546875
1;12900;KELP;2032;23;;;;;2034;2;2035;2;2036;21;2033.0;29.38671875
1;12900;SQUID_INK;1853;23;;;;;1855;2;1856;23;;;1854.0;815.5
1;12900;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;240.0
1;13000;KELP;2032;32;;;;;2035;32;;;;;2033.5;29.12890625
1;13000;SQUID_INK;1851;32;;;;;1854;2;1855;30;;;1852.5;739.234375
1;13000;RAINFOREST_RESIN;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;240.0
1;13100;RAINFOREST_RESIN;9995;21;;;;;10000;2;10005;21;;;9997.5;240.0
1;13100;SQUID_INK;1851;21;;;;;1852;2;1854;21;;;1851.5;726.125
1;13100;KELP;2032;21;;;;;2033;2;2036;21;;;2032.5;29.36328125
1;13200;RAINFOREST_RESIN;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;240.0
1;13200;KELP;2034;1;2032;38;;;2035;2;2036;29;;;2034.5;30.9296875
1;13200;SQUID_INK;1852;1;1850;38;;;1853;31;;;;;1852.5;660.125
1;13300;KELP;2032;23;;;;;2035;1;2036;22;;;2033.5;32.52734375
1;13300;RAINFOREST_RESIN;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;240.0
1;13300;SQUID_INK;1851;23;;;;;1854;23;;;;;1852.5;717.5859375
1;13400;KELP;2032;26;;;;;2035;26;;;;;2033.5;30.59765625
1;13400;SQUID_INK;1852;26;;;;;1855;26;;;;;1853.5;754.4375
1;13400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;244.0
1;13500;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;244.0
1;13500;SQUID_INK;1853;25;;;;;1856;25;;;;;1854.5;806.453125
1;13500;KELP;2032;25;;;;;2035;25;;;;;2033.5;30.05078125
1;13600;RAINFOREST_RESIN;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;244.0
1;13600;KELP;2032;26;;;;;2034;3;2035;26;;;2033.0;29.77734375
1;13600;SQUID_INK;1849;26;;;;;1851;3;1852;26;;;1850.0;627.015625
1;13700;KELP;2032;28;;;;;2035;28;;;;;2033.5;29.49609375
1;13700;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;244.0
1;13700;SQUID_INK;1847;28;;;;;1850;28;;;;;1848.5;498.5546875
1;13800;KELP;2032;23;;;;;2035;23;;;;;2033.5;29.1953125
1;13800;SQUID_INK;1846;23;;;;;1850;23;;;;;1848.0;487.6796875
1;13800;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;246.0
1;13900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;246.0
1;13900;SQUID_INK;1849;18;;;;;1852;21;;;;;1850.5;601.5625
1;13900;KELP;2032;21;;;;;2033;3;2035;21;;;2032.5;28.08984375
1;14000;RAINFOREST_RESIN;10002;6;9998;1;9996;1;10004;1;10005;28;;;10003.0;246.0
1;14000;KELP;2032;31;;;;;2035;29;;;;;2033.5;31.63671875
1;14000;SQUID_INK;1852;3;1851;28;;;1855;29;;;;;1853.5;747.578125
1;14100;KELP;2032;22;;;;;2035;22;;;;;2033.5;31.3828125
1;14100;RAINFOREST_RESIN;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;258.0
1;14100;SQUID_INK;1851;22;;;;;1854;22;;;;;1852.5;707.75
1;14200;SQUID_INK;1852;21;;;;;1855;21;;;;;1853.5;766.59375
1;14200;KELP;2032;21;;;;;2035;21;;;;;2033.5;42.6640625
1;14200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;258.0
1;14300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;258.0
1;14300;SQUID_INK;1849;22;;;;;1852;22;;;;;1850.5;610.875
1;14300;KELP;2032;22;;;;;2035;1;2036;21;;;2033.5;47.796875
1;14400;RAINFOREST_RESIN;10002;4;9996;2;9995;21;10004;2;10005;21;;;10003.0;258.0
1;14400;SQUID_INK;1853;22;;;;;1856;23;;;;;1854.5;807.921875
1;14400;KELP;2032;22;;;;;2036;23;;;;;2034.0;50.640625
1;14500;KELP;2032;29;;;;;2034;6;2035;1;2036;28;2033.0;49.0234375
1;14500;RAINFOREST_RESIN;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;266.0
1;14500;SQUID_INK;1852;1;1851;28;;;1853;6;1855;29;;;1852.5;744.21875
1;14600;SQUID_INK;1848;28;;;;;1849;3;1851;28;;;1848.5;583.46875
1;14600;KELP;2032;28;;;;;2033;3;2035;1;2036;27;2032.5;50.9375
1;14600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;266.0
1;14700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;266.0
1;14700;SQUID_INK;1850;24;;;;;1852;2;1853;24;;;1851.0;675.265625
1;14700;KELP;2032;24;;;;;2034;2;2035;1;2036;23;2033.0;53.671875
1;14800;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;266.0
1;14800;SQUID_INK;1849;31;;;;;1851;3;1852;1;1853;30;1850.0;637.796875
1;14800;KELP;2032;31;;;;;2034;3;2036;31;;;2033.0;54.1640625
1;14900;KELP;2034;4;2032;26;;;2035;1;2036;25;;;2034.5;50.078125
1;14900;RAINFOREST_RESIN;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;268.0
1;14900;SQUID_INK;1853;4;1851;26;;;1854;26;;;;;1853.5;729.2734375
1;15000;SQUID_INK;1849;6;1848;25;;;1852;27;;;;;1850.5;596.546875
1;15000;KELP;2033;4;2032;27;;;2035;2;2036;25;;;2034.0;54.140625
1;15000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;268.0
1;15100;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;268.0
1;15100;SQUID_INK;1850;21;;;;;1853;21;;;;;1851.5;660.328125
1;15100;KELP;2032;21;;;;;2035;1;2036;20;;;2033.5;53.1953125
1;15200;RAINFOREST_RESIN;10000;4;9996;2;9995;21;10002;4;10004;2;10005;21;10001.0;270.0
1;15200;SQUID_INK;1849;4;1848;27;;;1851;23;;;;;1850.0;565.5625
1;15200;KELP;2033;8;2032;23;;;2035;2;2036;21;;;2034.0;53.625
1;15300;KELP;2032;24;;;;;2034;6;2035;2;2036;22;2033.0;54.09375
1;15300;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;270.0
1;15300;SQUID_INK;1850;24;;;;;1852;6;1853;24;;;1851.0;659.6953125
1;15400;SQUID_INK;1847;30;;;;;1850;30;;;;;1848.5;525.96875
1;15400;KELP;2032;30;;;;;2036;30;;;;;2034.0;51.2734375
1;15400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;270.0
1;15500;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;270.0
1;15500;SQUID_INK;1850;25;;;;;1853;25;;;;;1851.5;649.375
1;15500;KELP;2032;25;;;;;2036;25;;;;;2034.0;55.9140625
1;15600;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;292.0
1;15600;SQUID_INK;1846;23;;;;;1849;23;;;;;1847.5;482.171875
1;15600;KELP;2032;23;;;;;2036;23;;;;;2034.0;65.234375
1;15700;KELP;2033;2;2032;28;;;2034;1;2036;30;;;2033.5;66.125
1;15700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;292.0
1;15700;SQUID_INK;1847;30;;;;;1849;1;1850;30;;;1848.0;513.3515625
1;15800;SQUID_INK;1851;32;;;;;1854;28;;;;;1852.5;727.0546875
1;15800;KELP;2033;6;2032;26;;;2036;28;;;;;2034.5;65.640625
1;15800;RAINFOREST_RESIN;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;292.0
1;15900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;292.0
1;15900;SQUID_INK;1853;21;;;;;1854;3;1856;21;;;1853.5;830.765625
1;15900;KELP;2032;21;;;;;2033;3;2036;21;;;2032.5;65.15625
1;16000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;292.0
1;16000;SQUID_INK;1856;22;;;;;1858;4;1859;22;;;1857.0;980.7109375
1;16000;KELP;2032;22;;;;;2034;4;2036;22;;;2033.0;67.9296875
1;16100;KELP;2032;26;;;;;2033;1;2034;8;2036;27;2032.5;73.2265625
1;16100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;292.0
1;16100;SQUID_INK;1856;27;;;;;1857;2;1858;8;1859;27;1856.5;981.09375
1;16200;SQUID_INK;1853;26;;;;;1856;27;;;;;1854.5;823.65625
1;16200;KELP;2032;26;;;;;2036;27;;;;;2034.0;60.7578125
1;16200;RAINFOREST_RESIN;9995;27;;;;;10002;4;10005;27;;;9998.5;292.0
1;16300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;292.0
1;16300;SQUID_INK;1850;22;;;;;1853;1;1854;21;;;1851.5;690.4375
1;16300;KELP;2032;22;;;;;2035;22;;;;;2033.5;53.9140625
1;16400;RAINFOREST_RESIN;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;296.0
1;16400;SQUID_INK;1848;27;;;;;1850;7;1851;27;;;1849.0;575.734375
1;16400;KELP;2032;27;;;;;2034;7;2036;27;;;2033.0;62.765625
1;16500;KELP;2032;22;;;;;2035;1;2036;22;;;2033.5;75.359375
1;16500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;296.0
1;16500;SQUID_INK;1848;22;;;;;1849;1;1851;22;;;1848.5;551.4609375
1;16600;SQUID_INK;1848;7;1847;26;;;1850;26;;;;;1849.0;532.703125
1;16600;KELP;2033;7;2032;26;;;2036;26;;;;;2034.5;72.984375
1;16600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;296.0
1;16700;RAINFOREST_RESIN;10002;1;9998;2;9995;25;10005;25;;;;;10003.5;296.0
1;16700;SQUID_INK;1842;25;;;;;1845;25;;;;;1843.5;277.0234375
1;16700;KELP;2032;25;;;;;2036;25;;;;;2034.0;74.9375
1;16800;RAINFOREST_RESIN;10000;2;9996;2;9995;25;10004;2;10005;25;;;10002.0;298.0
1;16800;SQUID_INK;1838;2;1837;27;;;1840;27;;;;;1839.0;10.40625
1;16800;KELP;2034;2;2033;27;;;2036;27;;;;;2035.0;77.84375
1;16900;KELP;2033;2;2032;22;;;2036;24;;;;;2034.5;75.984375
1;16900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;298.0
1;16900;SQUID_INK;1842;24;;;;;1845;24;;;;;1843.5;270.578125
1;17000;SQUID_INK;1843;1;1842;26;;;1845;26;;;;;1844.0;285.4296875
1;17000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;298.0
1;17000;KELP;2033;2;2032;25;;;2036;26;;;;;2034.5;75.9609375
1;17100;SQUID_INK;1849;27;;;;;1852;1;1853;26;;;1850.5;639.78125
1;17100;KELP;2033;1;2032;26;;;2036;27;;;;;2034.5;75.0234375
1;17100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;298.0
1;17200;SQUID_INK;1848;33;;;;;1851;28;;;;;1849.5;558.84375
1;17200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;298.0
1;17200;KELP;2033;33;;;;;2036;28;;;;;2034.5;77.34375
1;17300;KELP;2033;28;;;;;2035;6;2036;28;;;2034.0;77.7890625
1;17300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;298.0
1;17300;SQUID_INK;1848;28;;;;;1850;6;1851;28;;;1849.0;586.484375
1;17400;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;298.0
1;17400;KELP;2034;3;2033;27;;;2036;25;;;;;2035.0;79.609375
1;17400;SQUID_INK;1849;3;1848;2;1847;25;1851;25;;;;;1850.0;543.484375
1;17500;KELP;2033;28;;;;;2036;28;;;;;2034.5;79.25
1;17500;SQUID_INK;1848;28;;;;;1851;28;;;;;1849.5;565.171875
1;17500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;328.0
1;17600;SQUID_INK;1849;3;1848;30;;;1851;30;;;;;1850.0;581.03125
1;17600;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;328.0
1;17600;KELP;2033;33;;;;;2036;30;;;;;2034.5;87.98046875
1;17700;KELP;2033;22;;;;;2036;22;;;;;2034.5;87.96875
1;17700;SQUID_INK;1847;22;;;;;1850;22;;;;;1848.5;506.1796875
1;17700;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;328.0
1;17800;RAINFOREST_RESIN;9996;2;9995;30;;;9998;3;10002;5;10004;2;9997.0;328.0
1;17800;KELP;2033;32;;;;;2035;5;2036;32;;;2034.0;89.15234375
1;17800;SQUID_INK;1848;32;;;;;1850;5;1851;32;;;1849.0;566.4921875
1;17900;KELP;2035;1;2034;2;2033;21;2036;21;;;;;2035.5;88.8515625
1;17900;SQUID_INK;1849;1;1848;2;1847;21;1850;21;;;;;1849.5;504.203125
1;17900;RAINFOREST_RESIN;9995;21;;;;;9998;1;10002;3;10005;21;9996.5;334.0
1;18000;SQUID_INK;1848;24;;;;;1852;24;;;;;1850.0;594.03125
1;18000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;336.0
1;18000;KELP;2033;24;;;;;2036;24;;;;;2034.5;89.484375
1;18100;KELP;2033;30;;;;;2036;30;;;;;2034.5;90.296875
1;18100;SQUID_INK;1842;30;;;;;1845;30;;;;;1843.5;269.5625
1;18100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;336.0
1;18200;RAINFOREST_RESIN;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;336.0
1;18200;KELP;2033;25;;;;;2036;25;;;;;2034.5;89.515625
1;18200;SQUID_INK;1840;25;;;;;1843;25;;;;;1841.5;156.890625
1;18300;KELP;2033;20;;;;;2036;20;;;;;2034.5;91.34765625
1;18300;SQUID_INK;1839;20;;;;;1842;20;;;;;1840.5;135.1484375
1;18300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;336.0
1;18400;SQUID_INK;1840;1;1839;1;1838;21;1842;22;;;;;1841.0;96.59375
1;18400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;336.0
1;18400;KELP;2035;1;2033;22;;;2036;22;;;;;2035.5;91.66796875
1;18500;SQUID_INK;1840;22;;;;;1843;23;;;;;1841.5;150.6015625
1;18500;KELP;2033;22;;;;;2036;23;;;;;2034.5;94.08984375
1;18500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;336.0
1;18600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;336.0
1;18600;KELP;2033;13;;;;;2036;22;;;;;2034.5;96.2265625
1;18600;SQUID_INK;1836;21;;;;;1837;8;1840;22;;;1836.5;-2.71875
1;18700;SQUID_INK;1838;30;;;;;1841;30;;;;;1839.5;81.09375
1;18700;KELP;2033;30;;;;;2036;30;;;;;2034.5;96.45703125
1;18700;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;336.0
1;18800;SQUID_INK;1836;24;;;;;1840;24;;;;;1838.0;-7.46875
1;18800;RAINFOREST_RESIN;9995;24;;;;;10002;7;10005;24;;;9998.5;338.0
1;18800;KELP;2033;24;;;;;2036;24;;;;;2034.5;93.58203125
1;18900;SQUID_INK;1830;32;;;;;1833;25;;;;;1831.5;-347.796875
1;18900;KELP;2033;32;;;;;2036;25;;;;;2034.5;95.6640625
1;18900;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;338.0
1;19000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;340.0
1;19000;KELP;2033;31;;;;;2036;31;;;;;2034.5;98.26171875
1;19000;SQUID_INK;1828;31;;;;;1831;31;;;;;1829.5;-420.8125
1;19100;SQUID_INK;1821;23;;;;;1824;23;;;;;1822.5;-764.5625
1;19100;KELP;2033;23;;;;;2036;23;;;;;2034.5;96.81640625
1;19100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;340.0
1;19200;SQUID_INK;1823;26;;;;;1826;26;;;;;1824.5;-691.046875
1;19200;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;340.0
1;19200;KELP;2033;26;;;;;2036;26;;;;;2034.5;96.31640625
1;19300;SQUID_INK;1825;25;;;;;1828;25;;;;;1826.5;-562.7109375
1;19300;KELP;2033;25;;;;;2036;25;;;;;2034.5;97.05859375
1;19300;RAINFOREST_RESIN;9996;2;9995;23;;;9998;6;10004;2;10005;23;9997.0;340.0
1;19400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;352.0
1;19400;KELP;2033;26;;;;;2036;26;;;;;2034.5;94.28125
1;19400;SQUID_INK;1829;26;;;;;1832;26;;;;;1830.5;-382.7421875
1;19500;SQUID_INK;1828;23;;;;;1832;23;;;;;1830.0;-405.984375
1;19500;KELP;2033;23;;;;;2036;23;;;;;2034.5;95.03515625
1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;352.0
1;19600;SQUID_INK;1828;27;;;;;1831;27;;;;;1829.5;-440.3984375
1;19600;RAINFOREST_RESIN;10002;1;9998;5;9996;1;10004;1;10005;26;;;10003.0;352.0
1;19600;KELP;2033;27;;;;;2036;27;;;;;2034.5;99.4609375
1;19700;SQUID_INK;1826;31;;;;;1829;31;;;;;1827.5;-527.171875
1;19700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;354.0
1;19700;KELP;2033;31;;;;;2036;31;;;;;2034.5;102.41796875
1;19800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;354.0
1;19800;KELP;2033;28;;;;;2036;28;;;;;2034.5;104.09765625
1;19800;SQUID_INK;1825;28;;;;;1828;28;;;;;1826.5;-578.4765625
1;19900;KELP;2033;23;;;;;2036;23;;;;;2034.5;105.2265625
1;19900;SQUID_INK;1826;23;;;;;1829;1;1830;22;;;1827.5;-508.328125
1;19900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;354.0
1;20000;KELP;2033;26;;;;;2035;4;2036;26;;;2034.0;105.22265625
1;20000;SQUID_INK;1831;26;;;;;1833;4;1834;26;;;1832.0;-291.359375
1;20000;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;380.0
1;20100;SQUID_INK;1832;30;;;;;1834;4;1835;30;;;1833.0;-220.921875
1;20100;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;382.0
1;20100;KELP;2033;30;;;;;2035;4;2036;30;;;2034.0;103.81640625
1;20200;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;390.0
1;20200;KELP;2033;20;;;;;2036;20;;;;;2034.5;105.22265625
1;20200;SQUID_INK;1833;20;;;;;1837;20;;;;;1835.0;-158.3203125
1;20300;KELP;2033;24;;;;;2036;24;;;;;2034.5;103.5078125
1;20300;SQUID_INK;1833;24;;;;;1836;24;;;;;1834.5;-176.8515625
1;20300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;392.0
1;20400;KELP;2033;25;;;;;2036;28;;;;;2034.5;100.93359375
1;20400;SQUID_INK;1830;28;;;;;1831;3;1833;28;;;1830.5;-326.984375
1;20400;RAINFOREST_RESIN;10002;2;9996;1;9995;27;10004;1;10005;27;;;10003.0;400.0
1;20500;SQUID_INK;1833;18;;;;;1836;26;;;;;1834.5;-185.8359375
1;20500;RAINFOREST_RESIN;9998;7;9996;1;9995;25;10004;1;10005;25;;;10001.0;404.0
1;20500;KELP;2033;18;;;;;2036;26;;;;;2034.5;102.078125
1;20600;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10002;5;10004;1;9997.0;404.0
1;20600;KELP;2033;25;;;;;2036;25;;;;;2034.5;100.9375
1;20600;SQUID_INK;1833;25;;;;;1836;25;;;;;1834.5;-186.0859375
1;20700;KELP;2034;2;2033;33;;;2036;30;;;;;2035.0;102.0859375
